dgp,fit,leaf,nuisance_truth,design,estimand,system,node_key,node_name,node_type,top_feature,depth,fanout,subtree_indicator_count,subtree_rating_count,z_true,prior_p_z1,posterior_p_z1,prior_entropy,posterior_entropy,entropy_reduction,relative_entropy_reduction,brier,log_score,neg_log_score
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Selective Attention > Performance Sensitivity,Performance Sensitivity,feature,Selective Attention,2,3,3,3,0,0.6881837127022514,0.7542465246543311,0.6205462078953299,0.5576215891918841,0.06292461870344579,0.10140198731833931,0.5688878199531364,-1.4034263782616958,1.4034263782616958
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Selective Attention > Capability Attention Modulation,Capability Attention Modulation,feature,Selective Attention,2,2,2,2,1,0.7866926312863065,0.13061619235013,0.5183058457468325,0.3875563862133962,0.13074945953343625,0.2522631388519995,0.7558282050037861,-2.0354920855210135,2.0354920855210135
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Human,Global Workspace Theory > Integration,Integration,feature,Integration,1,2,2,2,1,0.8646412396920092,0.9689973960822444,0.3964479907406842,0.13821023001534904,0.25823776072533516,0.6513786593869962,0.0009611614496812321,-0.031493354316607367,0.031493354316607367
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,4,8,12,1,0.8831237744098546,0.7635923259513789,0.3606545355040938,0.5469036307477202,-0.18624909524362637,-0.5164196673231973,0.05588858834907906,-0.2697212370089923,0.2697212370089923
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,3,3,3,1,0.7964561712737757,0.7578974763186079,0.5052761395117473,0.5534913702556723,-0.048215230743924975,-0.09542352581801264,0.058613631972899004,-0.277207158003966,0.277207158003966
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,1,1,2,1,0.7893891268072667,0.8863912579511881,0.5147649081631664,0.35399439739873434,0.1607705107644321,0.31231831893535417,0.012906946269913478,-0.12059682545744017,0.12059682545744017
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,2,2,3,1,0.7165460000352958,0.9482131275286316,0.5961859730132227,0.20374334333495936,0.3924426296782634,0.6582553891611929,0.002681880160365771,-0.05317598392673328,0.05317598392673328
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,2,2,4,1,0.6967727316355488,0.6282518928093702,0.6135740118482581,0.6598795020975528,-0.046305490249294645,-0.07546846729999114,0.13819665519981597,-0.4648140897346888,0.4648140897346888
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,feature,Hierarchical Organization,1,1,1,1,1,0.679034938096417,0.686617535683171,0.6275947551215355,0.6217803486218447,0.005814406499690783,0.009264587462278595,0.09820856894128863,-0.3759778584024062,0.3759778584024062
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence,Coherence,feature,Coherence,1,4,13,25,0,0.27565555661717833,0.35354074557615073,0.5888031970807525,0.6496109883246417,-0.06080779124388924,-0.10327354121949452,0.12499105878254053,-0.4362451076228111,0.4362451076228111
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence > Autonomous Subparts,Autonomous Subparts,feature,Coherence,2,5,5,9,1,0.4787707546538875,0.9998954245151817,0.6922455478308942,0.0010630672271457347,0.6911824806037484,0.9984643206005775,1.0936032024992486e-08,-0.00010458095321560379,0.00010458095321560379
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence > Point of View,Point of View,feature,Coherence,2,2,2,4,0,0.4558041115867013,0.018772926650887988,0.6892355244371345,0.0932243593262868,0.5960111651108477,0.8647423761240127,0.0003524227750396205,-0.018951374898237155,0.018951374898237155
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence > Common Representational Scheme,Common Representational Scheme,feature,Coherence,2,3,3,6,0,0.4144761687642246,0.2682079803149576,0.6784463485349768,0.5814682990317109,0.09697804950326583,0.1429413684850368,0.07193552070462866,-0.31225893150562684,0.31225893150562684
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Coherence > Social Coherence,Social Coherence,feature,Coherence,2,3,3,6,0,0.5117003969002362,0.7078684712683024,0.6928733569906709,0.6040492022687077,0.08882415472196314,0.12819681089737603,0.5010777726157235,-1.2305511372699083,1.2305511372699083
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Modularity,Modularity,feature,Modularity,1,6,6,12,0,0.3149839245356485,0.0006646234310108593,0.6230305047802276,0.00552698024666163,0.6175035245335659,0.991128876990363,4.4172430504864644e-07,-0.0006648443910722516,0.0006648443910722516
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity,Complexity,feature,Complexity,1,3,8,15,0,0.5278081384382017,0.12390558573898336,0.6915997971365085,0.37463504028551564,0.3169647568509929,0.45830660761230696,0.015352594177320556,-0.13228141501669016,0.13228141501669016
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Functional Diversity,Functional Diversity,feature,Complexity,2,2,2,4,0,0.5316539981259888,0.022984721567344782,0.6911418886078069,0.10943816904634529,0.5817037195614616,0.8416560031301377,0.0005282974255283643,-0.023252988952462215,0.023252988952462215
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity,Informational Complexity,feature,Complexity,2,4,2,3,0,0.5586407380702518,0.8891238674224169,0.6862538543033446,0.34834319202092034,0.3379106622824243,0.4923989281276338,0.7905412516201956,-2.1993416234996443,2.1993416234996443
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity > Efficient Problem-Solving,Efficient Problem-Solving,feature,Complexity,3,0,0,0,1,0.5902438985227401,0.7112830121707484,0.6767696531529003,0.6009988930877677,0.07577076006513261,0.11195945283913902,0.08335749906119622,-0.34068488031888466,0.34068488031888466
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Informational Complexity > Efficient Network Topology,Efficient Network Topology,feature,Complexity,3,0,0,0,0,0.6243603310887775,0.7800263425789777,0.661889124717298,0.5268746184929786,0.13501450622431943,0.20398356942635368,0.6084410951171367,-1.5142474787944147,1.5142474787944147
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Complexity > Structural Complexity,Structural Complexity,feature,Complexity,2,4,4,8,0,0.46911370538966596,0.005767370090421481,0.6912380389202146,0.03548460870869669,0.6557534302115179,0.948665138909127,3.3262557759888285e-05,-0.005784065593010162,0.005784065593010162
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention,Selective Attention,feature,Selective Attention,1,5,12,24,0,0.3782271175231424,0.020341985587042255,0.6631895406177672,0.0993670927223042,0.563822447895463,0.8501678831820193,0.0004137963776234348,-0.02055173310467078,0.02055173310467078
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Non-Linear Capabilities,Non-Linear Capabilities,feature,Selective Attention,2,2,2,4,0,0.5680426935865732,0.14599280110992388,0.6838587702562228,0.4156947569330238,0.26816401332319895,0.3921336173296796,0.021313897975921793,-0.15781565561542388,0.15781565561542388
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Adaptive Focus,Adaptive Focus,feature,Selective Attention,2,3,3,6,0,0.4615001226076063,0.0010453318580461038,0.6901797630892915,0.008219337805578085,0.6819604252837135,0.988091018825606,1.0927186934461198e-06,-0.001045878598442819,0.001045878598442819
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture,Attention-Constrained Architecture,feature,Selective Attention,2,2,2,4,0,0.4621422000791051,0.01288876793615876,0.6902780094310397,0.06888952114823056,0.6213884882828091,0.9002003247865124,0.00016612033891215416,-0.012972548772014033,0.012972548772014033
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Performance Sensitivity,Performance Sensitivity,feature,Selective Attention,2,3,3,6,0,0.4621422000791051,0.013322853684139194,0.6902780094310397,0.07076544564081375,0.6195125637902259,0.8974826886066644,0.00017749843028898129,-0.013412399122470811,0.013412399122470811
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Capability Attention Modulation,Capability Attention Modulation,feature,Selective Attention,2,2,2,4,1,0.5297406598838114,0.34697948401057777,0.6913771222437427,0.645556742711769,0.04582037953197371,0.06627407540369826,0.42643579430309125,-1.0584896246719888,1.0584896246719888
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Integration,Integration,feature,Integration,1,2,2,4,1,0.3782271175231424,0.9443871106326378,0.6631895406177672,0.2147215627824598,0.44846797783530745,0.6762289667861097,0.003092793463786467,-0.05721912207162776,0.05721912207162776
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,4,8,30,1,0.8747449737790987,0.7383624573839168,0.3772661222228169,0.5747627759958158,-0.1974966537729989,-0.5234942713895618,0.06845420370618274,-0.30332044028226607,0.30332044028226607
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,3,3,11,1,0.7920300059098643,0.996746655701216,0.5112546147534314,0.02188343614866182,0.48937117860476953,0.9571965992733077,1.0584249126430284e-05,-0.0032586479294957273,0.0032586479294957273
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,1,1,4,1,0.7839477824098874,0.6473523741937416,0.5218657782113378,0.649070234614856,-0.12720445640351818,-0.243749373334085,0.12436034798679085,-0.4348645049260977,0.4348645049260977
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,2,2,7,1,0.7107112276341973,0.9907324729885034,0.601513631745414,0.05260795638118083,0.5489056753642331,0.9125407079661217,8.588705690881871e-05,-0.009310737718083219,0.009310737718083219
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,2,2,8,0,0.6928790190926256,0.522788403829642,0.6167776971464367,0.6921081979835968,-0.07533050083716009,-0.1221355784842443,0.2733077151787448,-0.7397952886128096,0.7397952886128096
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,feature,Hierarchical Organization,1,1,1,3,1,0.6495371700235225,0.31857288666030675,0.6477326782378771,0.6257890562753365,0.021943621962540516,0.03387758978323742,0.46434291079446705,-1.143903986633156,1.143903986633156
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence,Coherence,feature,Coherence,1,4,13,48,1,0.17119957314955098,0.19566234199222615,0.4577831992855692,0.49433003236155276,-0.036546833075983554,-0.07983436948542386,0.6469590680894306,-1.6313648503207896,1.6313648503207896
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Autonomous Subparts,Autonomous Subparts,feature,Coherence,2,5,5,18,0,0.48190971463131826,0.0016798562624162098,0.6924925208382462,0.012411125206451847,0.6800813956317944,0.9820776039697462,2.821917062378958e-06,-0.0016812688030792017,0.0016812688030792017
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Point of View,Point of View,feature,Coherence,2,2,2,7,1,0.4061794630822321,0.024876711614436414,0.6754378041089772,0.11645486224072446,0.5589829418682528,0.8275861055862144,0.9508654275518751,-3.693823189684126,3.693823189684126
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Common Representational Scheme,Common Representational Scheme,feature,Coherence,2,3,3,11,1,0.3659344274178174,0.420050960244224,0.6567564059778644,0.6803084434727618,-0.023552037494897315,-0.03586114620356078,0.3363408887136467,-0.8673792411502681,0.8673792411502681
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Social Coherence,Social Coherence,feature,Coherence,2,3,3,12,1,0.47011516560778527,0.7614053106580507,0.6913599088726066,0.5494546343863614,0.14190527448624513,0.20525528406419832,0.05692742578218128,-0.27258946019852826,0.27258946019852826
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Modularity,Modularity,feature,Modularity,1,6,6,24,0,0.26597114940784095,0.0004511839179090093,0.5792103479935047,0.003926838566775001,0.5752835094267297,0.993220358406271,2.0356692777972365e-07,-0.00045128573199862084,0.00045128573199862084
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity,Complexity,feature,Complexity,1,3,8,30,1,0.44926543358967064,0.37155341678989734,0.6879903175765232,0.6597772620827622,0.028213055493760963,0.04100792521781806,0.39494510794845256,-0.9900626383776173,0.9900626383776173
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Functional Diversity,Functional Diversity,feature,Complexity,2,2,2,7,1,0.49515441680151456,0.4601176797086083,0.6931002204717904,0.6899625996596593,0.0031376208121310922,0.0045269366816754536,0.2914729197632169,-0.7762729967632516,0.7762729967632516
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity,Informational Complexity,feature,Complexity,2,4,2,7,0,0.5076336875606835,0.057686532036296194,0.6930306296602893,0.22055390348473128,0.472476726175558,0.6817544650330352,0.003327735978374627,-0.059417291221980535,0.059417291221980535
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity > Efficient Problem-Solving,Efficient Problem-Solving,feature,Complexity,3,0,0,0,1,0.5660116155193303,0.2037696586858237,0.6844066181490709,0.5055840799844206,0.17882253816465032,0.2612811352529921,0.6339827564292896,-1.5907650471678794,1.5907650471678794
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity > Efficient Network Topology,Efficient Network Topology,feature,Complexity,3,0,0,0,1,0.6040537873890238,0.2959276826098969,0.6713337228413871,0.6073742480641644,0.06395947477722275,0.09527225074664415,0.4957178281150701,-1.2176401700150772,1.2176401700150772
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Structural Complexity,Structural Complexity,feature,Complexity,2,4,4,16,1,0.4144186688619266,0.9824354564585869,0.6784264760010471,0.08840302973490834,0.5900234462661388,0.8696940156934974,0.0003085131898181975,-0.01772063056853343,0.01772063056853343
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention,Selective Attention,feature,Selective Attention,1,5,12,43,1,0.2808144094786431,0.40687597872434533,0.5937208519097927,0.675701322757143,-0.08198047084735027,-0.13807915046885708,0.35179610461420324,-0.8992468605552956,0.8992468605552956
