dgp,fit,leaf,nuisance_truth,design,estimand,system,top_feature,category,rating_count,observed_count,observed_proportion,pred_count_mean,pred_count_p03,pred_count_p97,pred_prop_mean,pred_prop_p03,pred_prop_p97,prop_error,interval_includes_observed_prop
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Complexity,6,30,103.0,3.433333333333333,6.82525,1.0,15.0,0.2275083333333333,0.03333333333333333,0.5,-3.205825,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,0,3,15.0,5.0,1.2695,0.0,3.0,0.42316666666666664,0.0,1.0,-4.576833333333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,1,3,10.0,3.3333333333333335,0.188,0.0,1.0,0.06266666666666666,0.0,0.3333333333333333,-3.2706666666666666,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,2,3,3.0,1.0,0.15425,0.0,1.0,0.05141666666666666,0.0,0.3333333333333333,-0.9485833333333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,3,3,11.0,3.6666666666666665,0.211,0.0,1.0,0.07033333333333333,0.0,0.3333333333333333,-3.5963333333333334,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,4,3,9.0,3.0,0.299,0.0,1.0,0.09966666666666665,0.0,0.3333333333333333,-2.900333333333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,5,3,8.0,2.6666666666666665,0.26125,0.0,1.0,0.08708333333333333,0.0,0.3333333333333333,-2.5795833333333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Hierarchical Organization,6,3,4.0,1.3333333333333333,0.617,0.0,2.0,0.20566666666666666,0.0,0.6666666666666666,-1.1276666666666666,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,0,8,0.0,0.0,3.36725,0.0,7.0,0.42090625,0.0,0.875,0.42090625,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,1,8,0.0,0.0,0.52675,0.0,2.0,0.06584375,0.0,0.25,0.06584375,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,2,8,2.0,0.25,0.38375,0.0,2.0,0.04796875,0.0,0.25,-0.20203125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,3,8,6.0,0.75,0.58325,0.0,2.0,0.07290625,0.0,0.25,-0.67709375,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,4,8,23.0,2.875,0.784,0.0,3.0,0.098,0.0,0.375,-2.777,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,5,8,36.0,4.5,0.705,0.0,3.0,0.088125,0.0,0.375,-4.411875,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Integration,6,8,93.0,11.625,1.65,0.0,5.0,0.20625,0.0,0.625,-11.41875,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,0,24,240.0,10.0,10.1235,3.0,17.0,0.4218125,0.125,0.7083333333333334,-9.5781875,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,1,24,50.0,2.0833333333333335,1.62775,0.0,4.0,0.06782291666666666,0.0,0.16666666666666666,-2.015510416666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,2,24,40.0,1.6666666666666667,1.2435,0.0,4.0,0.0518125,0.0,0.16666666666666666,-1.6148541666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,3,24,60.0,2.5,1.87025,0.0,5.0,0.07792708333333334,0.0,0.20833333333333334,-2.4220729166666666,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,4,24,47.0,1.9583333333333333,2.3905,0.0,6.0,0.09960416666666666,0.0,0.25,-1.8587291666666665,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,5,24,34.0,1.4166666666666667,2.06575,0.0,5.0,0.08607291666666665,0.0,0.20833333333333334,-1.33059375,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Modularity,6,24,9.0,0.375,4.67875,0.0,11.0,0.1949479166666667,0.0,0.4583333333333333,-0.1800520833333333,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,0,30,49.0,1.6333333333333333,12.0465,4.0,20.0,0.40154999999999996,0.13333333333333333,0.6666666666666666,-1.2317833333333335,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,1,30,39.0,1.3,1.8625,0.0,5.0,0.06208333333333333,0.0,0.16666666666666666,-1.2379166666666668,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,2,30,36.0,1.2,1.44925,0.0,4.0,0.04830833333333333,0.0,0.13333333333333333,-1.1516916666666666,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,3,30,87.0,2.9,2.138,0.0,5.0,0.07126666666666667,0.0,0.16666666666666666,-2.828733333333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,4,30,107.0,3.566666666666667,2.83625,0.0,6.0,0.09454166666666668,0.0,0.2,-3.472125,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,5,30,96.0,3.2,2.7415,0.0,6.0,0.09138333333333333,0.0,0.2,-3.108616666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Representationality,6,30,186.0,6.2,6.926,2.0,15.0,0.23086666666666666,0.06666666666666667,0.5,-5.969133333333334,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,0,43,183.0,4.255813953488372,16.521,6.0,26.0,0.3842093023255814,0.13953488372093023,0.6046511627906976,-3.8716046511627904,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,1,43,68.0,1.5813953488372092,2.74425,0.0,6.0,0.06381976744186046,0.0,0.13953488372093023,-1.5175755813953486,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,2,43,67.0,1.558139534883721,2.11375,0.0,5.0,0.049156976744186044,0.0,0.11627906976744186,-1.508982558139535,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,3,43,121.0,2.813953488372093,3.26925,0.0,7.0,0.07602906976744185,0.0,0.16279069767441862,-2.7379244186046514,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,4,43,148.0,3.441860465116279,4.37725,1.0,9.0,0.10179651162790697,0.023255813953488372,0.20930232558139536,-3.340063953488372,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,5,43,107.0,2.488372093023256,4.0375,1.0,8.0,0.09389534883720929,0.023255813953488372,0.18604651162790697,-2.3944767441860466,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,2024 Leading Chat LLMs,Selective Attention,6,43,166.0,3.86046511627907,9.937,3.0,21.0,0.23109302325581393,0.06976744186046512,0.4883720930232558,-3.629372093023256,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,0,25,163.0,6.52,10.2855,3.0,17.0,0.41142000000000006,0.12,0.68,-6.10858,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,1,25,22.0,0.88,1.63725,0.0,4.0,0.06549,0.0,0.16,-0.81451,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,2,25,23.0,0.92,1.27575,0.0,4.0,0.05103,0.0,0.16,-0.86897,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,3,25,32.0,1.28,1.84375,0.0,5.0,0.07375,0.0,0.2,-1.20625,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,4,25,48.0,1.92,2.44775,0.0,6.0,0.09791000000000001,0.0,0.24,-1.82209,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,5,25,76.0,3.04,2.17675,0.0,5.0,0.08707,0.0,0.2,-2.95293,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,6,25,136.0,5.44,5.33325,1.0,12.0,0.21333000000000005,0.04,0.48,-5.22667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,0,15,98.0,6.533333333333333,6.30275,1.0,11.0,0.42018333333333335,0.06666666666666667,0.7333333333333333,-6.11315,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,1,15,24.0,1.6,0.9685,0.0,3.0,0.06456666666666666,0.0,0.2,-1.5354333333333334,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,2,15,20.0,1.3333333333333333,0.7385,0.0,3.0,0.04923333333333334,0.0,0.2,-1.2841,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,3,15,42.0,2.8,1.10225,0.0,3.0,0.07348333333333332,0.0,0.2,-2.7265166666666665,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,4,15,48.0,3.2,1.41,0.0,4.0,0.094,0.0,0.26666666666666666,-3.1060000000000003,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,5,15,38.0,2.533333333333333,1.2655,0.0,4.0,0.08436666666666665,0.0,0.26666666666666666,-2.4489666666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,6,15,30.0,2.0,3.2125,0.0,8.0,0.21416666666666667,0.0,0.5333333333333333,-1.7858333333333334,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,0,1,0.0,0.0,0.441,0.0,1.0,0.441,0.0,1.0,0.441,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,1,1,0.0,0.0,0.06725,0.0,1.0,0.06725,0.0,1.0,0.06725,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,2,1,0.0,0.0,0.049,0.0,1.0,0.049,0.0,1.0,0.049,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,3,1,0.0,0.0,0.07125,0.0,1.0,0.07125,0.0,1.0,0.07125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,4,1,2.0,2.0,0.10275,0.0,1.0,0.10275,0.0,1.0,-1.89725,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,5,1,4.0,4.0,0.084,0.0,1.0,0.084,0.0,1.0,-3.916,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,6,1,14.0,14.0,0.18475,0.0,1.0,0.18475,0.0,1.0,-13.81525,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,0,4,1.0,0.25,1.767,0.0,4.0,0.44175,0.0,1.0,0.19174999999999998,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,1,4,0.0,0.0,0.2725,0.0,1.0,0.068125,0.0,0.25,0.068125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,2,4,3.0,0.75,0.2035,0.0,1.0,0.050875,0.0,0.25,-0.699125,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,3,4,1.0,0.25,0.29,0.0,1.0,0.0725,0.0,0.25,-0.1775,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,4,4,13.0,3.25,0.352,0.0,2.0,0.088,0.0,0.5,-3.162,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,5,4,20.0,5.0,0.333,0.0,2.0,0.08325,0.0,0.5,-4.91675,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,6,4,42.0,10.5,0.782,0.0,3.0,0.1955,0.0,0.75,-10.3045,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,0,12,60.0,5.0,5.27225,1.0,9.029999999999745,0.4393541666666667,0.08333333333333333,0.7524999999999787,-4.560645833333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,1,12,17.0,1.4166666666666667,0.81975,0.0,3.0,0.0683125,0.0,0.25,-1.3483541666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,2,12,26.0,2.1666666666666665,0.6135,0.0,2.0,0.051125,0.0,0.16666666666666666,-2.1155416666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,3,12,37.0,3.0833333333333335,0.94075,0.0,3.0,0.07839583333333333,0.0,0.25,-3.0049375,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,4,12,63.0,5.25,1.19375,0.0,3.0,0.09947916666666666,0.0,0.25,-5.150520833333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,5,12,29.0,2.4166666666666665,0.96475,0.0,3.0,0.08039583333333335,0.0,0.25,-2.3362708333333333,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,6,12,8.0,0.6666666666666666,2.19525,0.0,6.0,0.1829375,0.0,0.5,-0.48372916666666665,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,0,12,23.0,1.9166666666666667,4.988,1.0,9.0,0.4156666666666667,0.08333333333333333,0.75,-1.5010000000000001,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,1,12,11.0,0.9166666666666666,0.76275,0.0,3.0,0.0635625,0.0,0.25,-0.8531041666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,2,12,13.0,1.0833333333333333,0.58825,0.0,2.0,0.049020833333333326,0.0,0.16666666666666666,-1.0343125,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,3,12,26.0,2.1666666666666665,0.85625,0.0,3.0,0.07135416666666666,0.0,0.25,-2.0953125,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,4,12,34.0,2.8333333333333335,1.134,0.0,3.0,0.0945,0.0,0.25,-2.7388333333333335,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,5,12,43.0,3.5833333333333335,1.04575,0.0,3.0,0.08714583333333333,0.0,0.25,-3.4961875,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,6,12,90.0,7.5,2.625,0.0,7.0,0.21875,0.0,0.5833333333333334,-7.28125,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,0,24,243.0,10.125,9.551,3.0,16.0,0.39795833333333336,0.125,0.6666666666666666,-9.727041666666667,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,1,24,35.0,1.4583333333333333,1.52925,0.0,4.0,0.06371875,0.0,0.16666666666666666,-1.3946145833333332,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,2,24,24.0,1.0,1.19575,0.0,4.0,0.04982291666666666,0.0,0.16666666666666666,-0.9501770833333334,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,3,24,31.0,1.2916666666666667,1.84475,0.0,5.0,0.07686458333333333,0.0,0.20833333333333334,-1.2148020833333335,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,4,24,47.0,1.9583333333333333,2.4215,0.0,6.0,0.10089583333333332,0.0,0.25,-1.8574374999999999,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,5,24,38.0,1.5833333333333333,2.14775,0.0,5.0,0.08948958333333334,0.0,0.20833333333333334,-1.49384375,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,6,24,62.0,2.5833333333333335,5.31,1.0,12.0,0.22125,0.041666666666666664,0.5,-2.3620833333333335,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,0,13,141.0,10.846153846153847,6.0825,1.0,10.0,0.46788461538461534,0.07692307692307693,0.7692307692307693,-10.37826923076923,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,1,13,25.0,1.9230769230769231,0.94375,0.0,3.0,0.07259615384615384,0.0,0.23076923076923078,-1.8504807692307692,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,2,13,12.0,0.9230769230769231,0.72825,0.0,3.0,0.05601923076923077,0.0,0.23076923076923078,-0.8670576923076924,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,3,13,25.0,1.9230769230769231,0.993,0.0,3.0,0.07638461538461538,0.0,0.23076923076923078,-1.8466923076923076,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,4,13,26.0,2.0,1.21575,0.0,4.0,0.09351923076923077,0.0,0.3076923076923077,-1.9064807692307693,False
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,5,13,16.0,1.2307692307692308,0.9845,0.0,3.0,0.07573076923076923,0.0,0.23076923076923078,-1.1550384615384617,False
