dgp,fit,leaf,nuisance_truth,design,estimand,system,top_feature,category,rating_count,observed_count,observed_proportion,pred_count_mean,pred_count_p03,pred_count_p97,pred_prop_mean,pred_prop_p03,pred_prop_p97,prop_error,interval_includes_observed_prop
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,0,25,5.0,0.2,7.3985,3.0,12.0,0.29594000000000004,0.12,0.48,0.09594000000000003,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,1,25,3.0,0.12,2.031,0.0,5.0,0.08124,0.0,0.2,-0.03875999999999999,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,2,25,0.0,0.0,2.25325,0.0,5.0,0.09013000000000002,0.0,0.2,0.09013000000000002,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,3,25,3.0,0.12,3.559,1.0,7.0,0.14236000000000001,0.04,0.28,0.02236000000000002,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,4,25,1.0,0.04,3.00075,0.0,6.0,0.12003,0.0,0.24,0.08002999999999999,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,5,25,5.0,0.2,2.97625,0.0,6.0,0.11905000000000002,0.0,0.24,-0.08095,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Coherence,6,25,8.0,0.32,3.78125,0.0,8.0,0.15125,0.0,0.32,-0.16875,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,0,15,6.0,0.4,4.53175,1.0,8.0,0.3021166666666667,0.06666666666666667,0.5333333333333333,-0.09788333333333332,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,1,15,2.0,0.13333333333333333,1.21975,0.0,4.0,0.08131666666666666,0.0,0.26666666666666666,-0.05201666666666667,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,2,15,2.0,0.13333333333333333,1.32725,0.0,4.0,0.08848333333333332,0.0,0.26666666666666666,-0.044850000000000015,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,3,15,1.0,0.06666666666666667,2.10375,0.0,5.0,0.14025,0.0,0.3333333333333333,0.07358333333333335,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,4,15,1.0,0.06666666666666667,1.81775,0.0,5.0,0.12118333333333332,0.0,0.3333333333333333,0.05451666666666666,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,5,15,0.0,0.0,1.76075,0.0,4.0,0.11738333333333333,0.0,0.26666666666666666,0.11738333333333333,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Complexity,6,15,3.0,0.2,2.239,0.0,6.0,0.14926666666666666,0.0,0.4,-0.05073333333333335,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,0,1,0.0,0.0,0.31,0.0,1.0,0.31,0.0,1.0,0.31,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,1,1,0.0,0.0,0.08775,0.0,1.0,0.08775,0.0,1.0,0.08775,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,2,1,0.0,0.0,0.084,0.0,1.0,0.084,0.0,1.0,0.084,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,3,1,0.0,0.0,0.15125,0.0,1.0,0.15125,0.0,1.0,0.15125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,4,1,0.0,0.0,0.123,0.0,1.0,0.123,0.0,1.0,0.123,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,5,1,0.0,0.0,0.11875,0.0,1.0,0.11875,0.0,1.0,0.11875,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Hierarchical Organization,6,1,1.0,1.0,0.12525,0.0,1.0,0.12525,0.0,1.0,-0.87475,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,0,4,0.0,0.0,1.23325,0.0,3.0,0.3083125,0.0,0.75,0.3083125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,1,4,0.0,0.0,0.3255,0.0,2.0,0.081375,0.0,0.5,0.081375,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,2,4,0.0,0.0,0.36875,0.0,2.0,0.0921875,0.0,0.5,0.0921875,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,3,4,0.0,0.0,0.582,0.0,2.0,0.1455,0.0,0.5,0.1455,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,4,4,1.0,0.25,0.46,0.0,2.0,0.115,0.0,0.5,-0.135,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,5,4,1.0,0.25,0.47075,0.0,2.0,0.1176875,0.0,0.5,-0.1323125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Integration,6,4,2.0,0.5,0.55975,0.0,2.0,0.1399375,0.0,0.5,-0.3600625,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,0,12,6.0,0.5,3.77675,1.0,7.0,0.31472916666666667,0.08333333333333333,0.5833333333333334,-0.18527083333333333,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,1,12,0.0,0.0,0.969,0.0,3.0,0.08075,0.0,0.25,0.08075,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,2,12,3.0,0.25,1.1275,0.0,3.0,0.09395833333333332,0.0,0.25,-0.1560416666666667,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,3,12,1.0,0.08333333333333333,1.75425,0.0,4.0,0.1461875,0.0,0.3333333333333333,0.06285416666666667,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,4,12,1.0,0.08333333333333333,1.45825,0.0,4.0,0.12152083333333333,0.0,0.3333333333333333,0.0381875,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,5,12,0.0,0.0,1.35625,0.0,4.0,0.11302083333333333,0.0,0.3333333333333333,0.11302083333333333,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Modularity,6,12,1.0,0.08333333333333333,1.558,0.0,4.0,0.1298333333333333,0.0,0.3333333333333333,0.04649999999999997,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,0,12,1.0,0.08333333333333333,3.59175,1.0,7.0,0.2993125,0.08333333333333333,0.5833333333333334,0.21597916666666667,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,1,12,0.0,0.0,0.98025,0.0,3.0,0.0816875,0.0,0.25,0.0816875,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,2,12,2.0,0.16666666666666666,1.0695,0.0,3.0,0.089125,0.0,0.25,-0.07754166666666666,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,3,12,0.0,0.0,1.67175,0.0,4.0,0.1393125,0.0,0.3333333333333333,0.1393125,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,4,12,3.0,0.25,1.44425,0.0,4.0,0.12035416666666665,0.0,0.3333333333333333,-0.12964583333333335,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,5,12,4.0,0.3333333333333333,1.44825,0.0,4.0,0.1206875,0.0,0.3333333333333333,-0.2126458333333333,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Representationality,6,12,2.0,0.16666666666666666,1.79425,0.0,5.0,0.14952083333333333,0.0,0.4166666666666667,-0.017145833333333332,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,0,24,10.0,0.4166666666666667,7.03125,3.0,12.0,0.29296875,0.125,0.5,-0.12369791666666669,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,1,24,3.0,0.125,1.91775,0.0,5.0,0.07990625,0.0,0.20833333333333334,-0.04509375,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,2,24,2.0,0.08333333333333333,2.18925,0.0,5.0,0.09121875,0.0,0.20833333333333334,0.007885416666666673,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,3,24,4.0,0.16666666666666666,3.36875,1.0,7.0,0.14036458333333335,0.041666666666666664,0.2916666666666667,-0.02630208333333331,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,4,24,2.0,0.08333333333333333,2.8825,0.0,6.0,0.12010416666666665,0.0,0.25,0.03677083333333332,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,5,24,1.0,0.041666666666666664,2.90825,0.0,6.0,0.12117708333333334,0.0,0.25,0.07951041666666667,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,Chicken,Selective Attention,6,24,2.0,0.08333333333333333,3.70225,1.0,8.0,0.15426041666666668,0.041666666666666664,0.3333333333333333,0.07092708333333335,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,0,13,6.0,0.46153846153846156,4.38975,1.0,8.0,0.3376730769230769,0.07692307692307693,0.6153846153846154,-0.12386538461538465,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,1,13,2.0,0.15384615384615385,1.13325,0.0,3.0,0.08717307692307692,0.0,0.23076923076923078,-0.06667307692307693,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,2,13,0.0,0.0,1.283,0.0,4.0,0.09869230769230769,0.0,0.3076923076923077,0.09869230769230769,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,3,13,1.0,0.07692307692307693,1.96325,0.0,5.0,0.15101923076923077,0.0,0.38461538461538464,0.07409615384615384,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,4,13,3.0,0.23076923076923078,1.56125,0.0,4.0,0.12009615384615384,0.0,0.3076923076923077,-0.11067307692307694,True
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Coherence,5,13,0.0,0.0,1.34725,0.0,4.0,0.10363461538461538,0.0,0.3076923076923077,0.10363461538461538,True
